restaurant_id,name,creation_date,amount,total,restaurant_id
88,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,2018-07-31,13,205.4,528
88,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,2018-08-31,8,126.4,264
88,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,2018-09-30,8,126.4,264
88,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,2018-10-31,5,79.0,264
88,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,2018-11-30,22,347.6,880
88,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,2018-12-31,30,474.00000000000006,1056
88,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,2019-01-31,19,300.20000000000005,704
88,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,2019-02-28,15,237.00000000000003,528
88,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six,2019-03-31,9,142.20000000000002,440
88,"RIESLING, DOMAINE PAUL BLANCK 96",2017-05-31,14,148.4,528
88,"RIESLING, DOMAINE PAUL BLANCK 96",2017-06-30,6,63.6,176
88,"RIESLING, DOMAINE PAUL BLANCK 96",2017-07-31,24,254.4,968
88,"RIESLING, DOMAINE PAUL BLANCK 96",2017-08-31,21,222.6,704
88,"RIESLING, DOMAINE PAUL BLANCK 96",2017-09-30,12,127.19999999999999,528
88,"RIESLING, DOMAINE PAUL BLANCK 96",2017-10-31,25,265.0,880
88,"RIESLING, DOMAINE PAUL BLANCK 96",2017-11-30,23,243.8,968
88,"RIESLING, DOMAINE PAUL BLANCK 96",2017-12-31,9,95.4,352
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-01-31,15,159.0,528
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-02-28,7,74.2,264
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-03-31,4,42.4,176
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-04-30,7,74.2,264
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-05-31,24,254.4,880
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-06-30,14,148.4,616
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-07-31,14,148.4,440
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-08-31,3,31.8,88
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-09-30,1,10.6,88
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-10-31,6,63.6,264
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-11-30,28,296.8,1144
88,"RIESLING, DOMAINE PAUL BLANCK 96",2018-12-31,25,265.0,880
88,"RIESLING, DOMAINE PAUL BLANCK 96",2019-01-31,15,159.0,616
88,"RIESLING, DOMAINE PAUL BLANCK 96",2019-02-28,10,106.0,440
88,"RIESLING, DOMAINE PAUL BLANCK 96",2019-03-31,10,106.0,352
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2017-05-31,14,162.4,528
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2017-06-30,4,46.4,176
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2017-07-31,23,266.8,1056
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2017-08-31,32,371.2,968
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2017-09-30,11,127.6,440
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2017-10-31,28,324.8,1056
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2017-11-30,21,243.6,792
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2017-12-31,4,46.4,176
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-01-31,24,278.4,704
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-02-28,10,116.0,440
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-03-31,7,81.2,352
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-04-30,15,174.0,704
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-05-31,14,162.39999999999998,528
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-06-30,13,150.79999999999998,528
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-07-31,19,220.39999999999998,616
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-08-31,10,116.0,440
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-09-30,8,92.8,264
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-10-31,11,127.6,352
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-11-30,21,243.6,792
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2018-12-31,15,174.0,440
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2019-01-31,27,313.2,968
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2019-02-28,13,150.8,528
88,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi",2019-03-31,9,104.39999999999999,352
88,spiced tuna tartare and tuna sashimi roll,2017-05-31,12,126.0,440
88,spiced tuna tartare and tuna sashimi roll,2017-06-30,6,63.0,264
88,spiced tuna tartare and tuna sashimi roll,2017-07-31,33,346.5,1232
88,spiced tuna tartare and tuna sashimi roll,2017-08-31,14,147.0,528
88,spiced tuna tartare and tuna sashimi roll,2017-09-30,3,31.5,88
88,spiced tuna tartare and tuna sashimi roll,2017-10-31,14,147.0,440
88,spiced tuna tartare and tuna sashimi roll,2017-11-30,22,231.0,792
88,spiced tuna tartare and tuna sashimi roll,2017-12-31,6,63.0,176
88,spiced tuna tartare and tuna sashimi roll,2018-01-31,21,220.5,792
88,spiced tuna tartare and tuna sashimi roll,2018-02-28,18,189.0,616
88,spiced tuna tartare and tuna sashimi roll,2018-03-31,12,126.0,440
88,spiced tuna tartare and tuna sashimi roll,2018-04-30,7,73.5,264
88,spiced tuna tartare and tuna sashimi roll,2018-05-31,22,231.0,704
88,spiced tuna tartare and tuna sashimi roll,2018-06-30,21,220.5,704
88,spiced tuna tartare and tuna sashimi roll,2018-07-31,13,136.5,440
88,spiced tuna tartare and tuna sashimi roll,2018-08-31,5,52.5,176
88,spiced tuna tartare and tuna sashimi roll,2018-09-30,0,0.0,0
88,spiced tuna tartare and tuna sashimi roll,2018-10-31,8,84.0,352
88,spiced tuna tartare and tuna sashimi roll,2018-11-30,14,147.0,528
88,spiced tuna tartare and tuna sashimi roll,2018-12-31,18,189.0,616
88,spiced tuna tartare and tuna sashimi roll,2019-01-31,7,73.5,264
88,spiced tuna tartare and tuna sashimi roll,2019-02-28,18,189.0,616
88,spiced tuna tartare and tuna sashimi roll,2019-03-31,10,105.0,352
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2017-05-31,7,158.20000000000002,267
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2017-06-30,11,248.60000000000002,445
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2017-07-31,12,271.20000000000005,534
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2017-08-31,25,565.0000000000001,801
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2017-09-30,14,316.40000000000003,534
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2017-10-31,19,429.40000000000003,801
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2017-11-30,21,474.6,890
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2017-12-31,27,610.2,890
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-01-31,27,610.2,890
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-02-28,32,723.2,1157
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-03-31,14,316.40000000000003,623
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-04-30,22,497.20000000000005,979
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-05-31,26,587.6000000000001,890
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-06-30,10,226.00000000000003,356
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-07-31,15,339.00000000000006,623
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-08-31,12,271.20000000000005,534
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-09-30,20,452.00000000000006,801
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-10-31,15,339.00000000000006,623
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-11-30,11,248.60000000000002,445
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2018-12-31,14,316.40000000000003,623
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2019-01-31,24,542.4000000000001,801
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2019-02-28,10,226.00000000000003,445
89,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey",2019-03-31,21,474.6000000000001,801
89,"Gavi di Gavi Barrique, La Guardia",2017-05-31,6,146.39999999999998,267
89,"Gavi di Gavi Barrique, La Guardia",2017-06-30,7,170.79999999999998,267
89,"Gavi di Gavi Barrique, La Guardia",2017-07-31,29,707.5999999999999,1157
89,"Gavi di Gavi Barrique, La Guardia",2017-08-31,18,439.19999999999993,712
89,"Gavi di Gavi Barrique, La Guardia",2017-09-30,13,317.2,534
89,"Gavi di Gavi Barrique, La Guardia",2017-10-31,27,658.8,1068
89,"Gavi di Gavi Barrique, La Guardia",2017-11-30,20,487.99999999999994,712
89,"Gavi di Gavi Barrique, La Guardia",2017-12-31,31,756.3999999999999,1068
89,"Gavi di Gavi Barrique, La Guardia",2018-01-31,23,561.1999999999999,890
89,"Gavi di Gavi Barrique, La Guardia",2018-02-28,28,683.1999999999999,979
89,"Gavi di Gavi Barrique, La Guardia",2018-03-31,25,609.9999999999999,979
89,"Gavi di Gavi Barrique, La Guardia",2018-04-30,14,341.59999999999997,445
89,"Gavi di Gavi Barrique, La Guardia",2018-05-31,19,463.5999999999999,712
89,"Gavi di Gavi Barrique, La Guardia",2018-06-30,16,390.4,623
89,"Gavi di Gavi Barrique, La Guardia",2018-07-31,21,512.4,801
89,"Gavi di Gavi Barrique, La Guardia",2018-08-31,11,268.4,356
89,"Gavi di Gavi Barrique, La Guardia",2018-09-30,16,390.4,623
89,"Gavi di Gavi Barrique, La Guardia",2018-10-31,18,439.2,801
89,"Gavi di Gavi Barrique, La Guardia",2018-11-30,9,219.59999999999997,356
89,"Gavi di Gavi Barrique, La Guardia",2018-12-31,23,561.1999999999999,890
89,"Gavi di Gavi Barrique, La Guardia",2019-01-31,32,780.8,1157
89,"Gavi di Gavi Barrique, La Guardia",2019-02-28,12,292.79999999999995,445
89,"Gavi di Gavi Barrique, La Guardia",2019-03-31,18,439.19999999999993,623
89,Jalapeno Smoked Salmon,2017-05-31,11,183.7,445
89,Jalapeno Smoked Salmon,2017-06-30,11,183.7,356
89,Jalapeno Smoked Salmon,2017-07-31,29,484.3,1246
89,Jalapeno Smoked Salmon,2017-08-31,36,601.2,1246
89,Jalapeno Smoked Salmon,2017-09-30,8,133.6,356
89,Jalapeno Smoked Salmon,2017-10-31,21,350.7,801
89,Jalapeno Smoked Salmon,2017-11-30,17,283.9,623
89,Jalapeno Smoked Salmon,2017-12-31,17,283.9,623
89,Jalapeno Smoked Salmon,2018-01-31,25,417.5,890
89,Jalapeno Smoked Salmon,2018-02-28,29,484.3,979
89,Jalapeno Smoked Salmon,2018-03-31,24,400.8,979
89,Jalapeno Smoked Salmon,2018-04-30,10,167.0,534
89,Jalapeno Smoked Salmon,2018-05-31,17,283.9,623
89,Jalapeno Smoked Salmon,2018-06-30,19,317.3,712
89,Jalapeno Smoked Salmon,2018-07-31,27,450.9,890
89,Jalapeno Smoked Salmon,2018-08-31,16,267.2,534
89,Jalapeno Smoked Salmon,2018-09-30,12,200.4,445
89,Jalapeno Smoked Salmon,2018-10-31,24,400.8,801
89,Jalapeno Smoked Salmon,2018-11-30,21,350.7,712
89,Jalapeno Smoked Salmon,2018-12-31,13,217.1,445
89,Jalapeno Smoked Salmon,2019-01-31,25,417.5,979
89,Jalapeno Smoked Salmon,2019-02-28,7,116.9,267
89,Jalapeno Smoked Salmon,2019-03-31,18,300.6,712
89,Moo Shu Vegetable w. 4 Pancakes,2017-05-31,3,67.5,178
89,Moo Shu Vegetable w. 4 Pancakes,2017-06-30,15,337.5,623
89,Moo Shu Vegetable w. 4 Pancakes,2017-07-31,20,450.0,712
89,Moo Shu Vegetable w. 4 Pancakes,2017-08-31,34,765.0,1335
89,Moo Shu Vegetable w. 4 Pancakes,2017-09-30,11,247.5,356
89,Moo Shu Vegetable w. 4 Pancakes,2017-10-31,25,562.5,979
89,Moo Shu Vegetable w. 4 Pancakes,2017-11-30,25,562.5,979
89,Moo Shu Vegetable w. 4 Pancakes,2017-12-31,19,427.5,623
89,Moo Shu Vegetable w. 4 Pancakes,2018-01-31,25,562.5,979
89,Moo Shu Vegetable w. 4 Pancakes,2018-02-28,17,382.5,712
89,Moo Shu Vegetable w. 4 Pancakes,2018-03-31,24,540.0,979
89,Moo Shu Vegetable w. 4 Pancakes,2018-04-30,18,405.0,623
89,Moo Shu Vegetable w. 4 Pancakes,2018-05-31,21,472.5,801
89,Moo Shu Vegetable w. 4 Pancakes,2018-06-30,20,450.0,712
89,Moo Shu Vegetable w. 4 Pancakes,2018-07-31,9,202.5,267
89,Moo Shu Vegetable w. 4 Pancakes,2018-08-31,12,270.0,534
89,Moo Shu Vegetable w. 4 Pancakes,2018-09-30,10,225.0,356
89,Moo Shu Vegetable w. 4 Pancakes,2018-10-31,31,697.5,1246
89,Moo Shu Vegetable w. 4 Pancakes,2018-11-30,24,540.0,979
89,Moo Shu Vegetable w. 4 Pancakes,2018-12-31,19,427.5,712
89,Moo Shu Vegetable w. 4 Pancakes,2019-01-31,16,360.0,534
89,Moo Shu Vegetable w. 4 Pancakes,2019-02-28,13,292.5,445
89,Moo Shu Vegetable w. 4 Pancakes,2019-03-31,12,270.0,534
89,Scallop w. Broccoli,2017-05-31,5,121.99999999999999,178
89,Scallop w. Broccoli,2017-06-30,4,97.6,178
89,Scallop w. Broccoli,2017-07-31,9,219.59999999999997,356
89,Scallop w. Broccoli,2017-08-31,12,292.79999999999995,445
89,Scallop w. Broccoli,2017-09-30,10,243.99999999999997,356
89,Scallop w. Broccoli,2017-10-31,26,634.4,1068
89,Scallop w. Broccoli,2017-11-30,5,122.0,267
89,Scallop w. Broccoli,2017-12-31,14,341.59999999999997,534
89,Scallop w. Broccoli,2018-01-31,28,683.1999999999999,1068
89,Scallop w. Broccoli,2018-02-28,25,609.9999999999999,890
89,Scallop w. Broccoli,2018-03-31,24,585.5999999999999,979
89,Scallop w. Broccoli,2018-04-30,18,439.19999999999993,623
89,Scallop w. Broccoli,2018-05-31,23,561.1999999999999,712
89,Scallop w. Broccoli,2018-06-30,11,268.4,534
89,Scallop w. Broccoli,2018-07-31,25,610.0,979
89,Scallop w. Broccoli,2018-08-31,24,585.5999999999999,890
89,Scallop w. Broccoli,2018-09-30,13,317.2,534
89,Scallop w. Broccoli,2018-10-31,25,609.9999999999999,890
89,Scallop w. Broccoli,2018-11-30,31,756.3999999999999,1068
89,Scallop w. Broccoli,2018-12-31,26,634.3999999999999,979
89,Scallop w. Broccoli,2019-01-31,13,317.19999999999993,445
89,Scallop w. Broccoli,2019-02-28,6,146.39999999999998,267
89,Scallop w. Broccoli,2019-03-31,16,390.4,534
89,tataki of tuna with fennel and gingered ponzu,2017-05-31,6,145.2,178
89,tataki of tuna with fennel and gingered ponzu,2017-06-30,18,435.59999999999997,623
89,tataki of tuna with fennel and gingered ponzu,2017-07-31,26,629.1999999999999,1068
89,tataki of tuna with fennel and gingered ponzu,2017-08-31,35,847.0,1246
89,tataki of tuna with fennel and gingered ponzu,2017-09-30,11,266.2,445
89,tataki of tuna with fennel and gingered ponzu,2017-10-31,21,508.2,801
89,tataki of tuna with fennel and gingered ponzu,2017-11-30,26,629.1999999999999,890
89,tataki of tuna with fennel and gingered ponzu,2017-12-31,23,556.6,979
89,tataki of tuna with fennel and gingered ponzu,2018-01-31,16,387.2,623
89,tataki of tuna with fennel and gingered ponzu,2018-02-28,26,629.1999999999999,979
89,tataki of tuna with fennel and gingered ponzu,2018-03-31,21,508.2,712
89,tataki of tuna with fennel and gingered ponzu,2018-04-30,17,411.4,801
89,tataki of tuna with fennel and gingered ponzu,2018-05-31,18,435.59999999999997,712
89,tataki of tuna with fennel and gingered ponzu,2018-06-30,25,605.0,890
89,tataki of tuna with fennel and gingered ponzu,2018-07-31,21,508.19999999999993,712
89,tataki of tuna with fennel and gingered ponzu,2018-08-31,11,266.2,445
89,tataki of tuna with fennel and gingered ponzu,2018-09-30,19,459.79999999999995,801
89,tataki of tuna with fennel and gingered ponzu,2018-10-31,9,217.79999999999998,356
89,tataki of tuna with fennel and gingered ponzu,2018-11-30,20,484.0,801
89,tataki of tuna with fennel and gingered ponzu,2018-12-31,10,241.99999999999997,445
89,tataki of tuna with fennel and gingered ponzu,2019-01-31,10,242.0,445
89,tataki of tuna with fennel and gingered ponzu,2019-02-28,10,242.0,356
89,tataki of tuna with fennel and gingered ponzu,2019-03-31,18,435.59999999999997,712
90,Bar-B-Q Spare Rib Tips,2017-05-31,3,67.19999999999999,90
90,Bar-B-Q Spare Rib Tips,2017-06-30,12,268.79999999999995,450
90,Bar-B-Q Spare Rib Tips,2017-07-31,18,403.19999999999993,630
90,Bar-B-Q Spare Rib Tips,2017-08-31,12,268.79999999999995,450
90,Bar-B-Q Spare Rib Tips,2017-09-30,10,223.99999999999997,360
90,Bar-B-Q Spare Rib Tips,2017-10-31,10,223.99999999999997,360
90,Bar-B-Q Spare Rib Tips,2017-11-30,19,425.5999999999999,630
90,Bar-B-Q Spare Rib Tips,2017-12-31,14,313.59999999999997,540
90,Bar-B-Q Spare Rib Tips,2018-01-31,8,179.2,360
90,Bar-B-Q Spare Rib Tips,2018-02-28,13,291.2,540
90,Bar-B-Q Spare Rib Tips,2018-03-31,17,380.79999999999995,630
90,Bar-B-Q Spare Rib Tips,2018-04-30,7,156.79999999999998,270
90,Bar-B-Q Spare Rib Tips,2018-05-31,9,201.59999999999997,360
90,Bar-B-Q Spare Rib Tips,2018-06-30,14,313.59999999999997,540
90,Bar-B-Q Spare Rib Tips,2018-07-31,15,336.0,630
90,Bar-B-Q Spare Rib Tips,2018-08-31,10,223.99999999999997,450
90,Bar-B-Q Spare Rib Tips,2018-09-30,12,268.79999999999995,540
90,Bar-B-Q Spare Rib Tips,2018-10-31,18,403.19999999999993,720
90,Bar-B-Q Spare Rib Tips,2018-11-30,9,201.59999999999997,360
90,Bar-B-Q Spare Rib Tips,2018-12-31,12,268.79999999999995,450
90,Bar-B-Q Spare Rib Tips,2019-01-31,12,268.79999999999995,360
90,Bar-B-Q Spare Rib Tips,2019-02-28,9,201.6,450
90,Bar-B-Q Spare Rib Tips,2019-03-31,14,313.59999999999997,450
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2017-05-31,2,60.2,90
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2017-06-30,5,150.5,270
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2017-07-31,10,301.0,450
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2017-08-31,10,301.0,450
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2017-09-30,14,421.40000000000003,630
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2017-10-31,11,331.1,360
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2017-11-30,19,571.9,630
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2017-12-31,16,481.6,540
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-01-31,5,150.5,180
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-02-28,8,240.8,360
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-03-31,10,301.0,450
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-04-30,13,391.3,450
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-05-31,18,541.8,720
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-06-30,8,240.8,270
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-07-31,8,240.8,270
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-08-31,18,541.8,630
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-09-30,9,270.9,360
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-10-31,18,541.8,810
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-11-30,20,602.0,630
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2018-12-31,6,180.6,360
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2019-01-31,3,90.3,90
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2019-02-28,14,421.4,540
90,"Byron, Pinot Noir, Santa Maria Valley, USA 1997",2019-03-31,11,331.1,450
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2017-05-31,4,74.8,180
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2017-06-30,14,261.8,540
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2017-07-31,15,280.5,630
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2017-08-31,9,168.3,270
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2017-09-30,7,130.9,270
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2017-10-31,13,243.1,540
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2017-11-30,11,205.7,540
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2017-12-31,10,187.0,360
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-01-31,7,130.9,270
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-02-28,20,374.0,720
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-03-31,13,243.1,540
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-04-30,14,261.8,540
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-05-31,8,149.6,360
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-06-30,2,37.4,90
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-07-31,14,261.8,540
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-08-31,5,93.5,180
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-09-30,8,149.6,270
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-10-31,8,149.6,270
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-11-30,8,149.6,360
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2018-12-31,10,187.0,360
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2019-01-31,11,205.7,450
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2019-02-28,14,261.8,450
90,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,2019-03-31,16,299.2,540
90,"Gewurztraminer Fieldstone 1996, Sonoma",2017-06-30,15,324.00000000000006,540
90,"Gewurztraminer Fieldstone 1996, Sonoma",2017-07-31,8,172.8,270
90,"Gewurztraminer Fieldstone 1996, Sonoma",2017-08-31,25,540.0000000000001,900
90,"Gewurztraminer Fieldstone 1996, Sonoma",2017-09-30,13,280.80000000000007,450
90,"Gewurztraminer Fieldstone 1996, Sonoma",2017-10-31,19,410.4000000000001,720
90,"Gewurztraminer Fieldstone 1996, Sonoma",2017-11-30,25,540.0000000000001,990
90,"Gewurztraminer Fieldstone 1996, Sonoma",2017-12-31,6,129.60000000000002,180
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-01-31,11,237.60000000000002,450
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-02-28,15,324.00000000000006,540
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-03-31,10,216.00000000000003,360
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-04-30,15,324.00000000000006,540
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-05-31,10,216.00000000000003,360
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-06-30,11,237.60000000000002,360
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-07-31,20,432.00000000000006,720
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-08-31,10,216.00000000000003,360
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-09-30,12,259.20000000000005,450
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-10-31,12,259.20000000000005,450
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-11-30,12,259.20000000000005,450
90,"Gewurztraminer Fieldstone 1996, Sonoma",2018-12-31,5,108.00000000000001,180
90,"Gewurztraminer Fieldstone 1996, Sonoma",2019-01-31,7,151.20000000000002,270
90,"Gewurztraminer Fieldstone 1996, Sonoma",2019-02-28,16,345.6,630
90,"Gewurztraminer Fieldstone 1996, Sonoma",2019-03-31,6,129.60000000000002,360
90,Homemade Iced Tea  or Lemonade ... 1.65/1.95,2017-06-30,8,199.2,270
90,Homemade Iced Tea  or Lemonade ... 1.65/1.95,2017-07-31,15,373.49999999999994,540
90,Homemade Iced Tea  or Lemonade ... 1.65/1.95,2017-08-31,16,398.4,630
90,Homemade Iced Tea  or Lemonade ... 1.65/1.95,2017-09-30,14,348.59999999999997,540
90,Homemade Iced Tea  or Lemonade ... 1.65/1.95,2017-10-31,20,497.99999999999994,720
90,Homemade Iced Tea  or Lemonade ... 1.65/1.95,2017-11-30,26,647.3999999999999,1170
90,Homemade Iced Tea  or Lemonade ... 1.65/1.95,2017-12-31,4,99.6,180
90,Homemade Iced Tea  or Lemonade ... 1.65/1.95,2018-01-31,8,199.2,360
