,allergy_id,customer_id
6461,1,16657
6462,1,18910
6463,1,20853
6466,1,24264
6467,1,8503
6469,1,22284
6470,1,18128
6472,1,2671
6473,1,23151
6474,1,12549
6475,1,18854
6476,1,26743
6477,1,20930
6479,1,1937
6480,1,6356
6481,1,21186
6482,1,16812
6483,1,15072
6484,1,6401
6485,1,2410
6486,1,5907
6487,1,1008
6488,1,10278
6490,1,5327
6491,1,236
6492,1,7629
6493,1,10337
6494,1,24620
6495,1,28455
6496,1,16075
6497,1,5565
6498,1,27388
6499,1,5933
6500,1,13078
6501,1,17988
6502,1,16522
6503,1,3672
6505,1,14257
6506,1,29128
6507,1,14723
6508,1,23878
6509,1,3744
6510,1,4220
6512,1,5133
6513,1,5236
6514,1,7392
6515,1,1699
6516,1,6236
6517,1,3390
6518,1,3709
6519,1,6382
6520,1,2469
6521,1,28117
6523,1,3613
6524,1,23451
6525,1,1476
6526,1,6219
6527,1,10781
6528,1,19120
6529,1,21199
6530,1,23179
6531,1,5947
6532,1,15492
6533,1,20185
6534,1,24478
6535,1,9842
6536,1,21044
6537,1,23043
6538,1,15915
6539,1,14877
6540,1,7132
6541,1,17201
6542,1,11488
6543,1,226
6544,1,11906
6545,1,4872
6546,1,11418
6548,1,14813
6549,1,2112
6550,1,19475
6551,1,18935
6552,1,11609
6553,1,2133
6554,1,20591
6555,1,19393
6556,1,464
6557,1,8233
6558,1,4297
6559,1,21653
6560,1,5701
6561,1,369
6562,1,14243
6563,1,6164
6564,1,21692
6565,1,15345
6566,1,5979
6567,1,22288
6568,1,12523
6569,1,5901
6570,1,17295
6571,1,18795
6572,1,14624
6573,1,15490
6574,1,25039
6575,1,34
6576,1,10335
6577,1,23298
6578,1,16574
6579,1,15874
6580,1,19969
6581,1,5579
6582,1,2064
6583,1,14347
6585,1,4642
6586,1,18216
6587,1,13048
6588,1,13943
6589,1,8078
6590,1,21061
6591,1,12369
6592,1,12493
6593,1,20396
6594,1,17700
6595,1,21404
6596,1,18842
6598,1,20710
6599,1,7112
6600,1,1286
6601,1,10398
6602,1,3707
6603,1,9093
6604,1,17670
6605,1,14676
6606,1,19302
6607,1,19137
6608,1,27625
6609,1,20872
6610,1,7959
6611,1,22399
6612,1,981
6613,1,1224
6614,1,18190
6615,1,21017
6616,1,8613
6617,1,13414
6618,1,11792
6619,1,26490
6620,1,14582
6621,1,9910
6622,1,24432
6623,1,27018
6624,1,6342
6625,1,10633
6626,1,9550
6627,1,10863
6628,1,16230
6629,1,18804
6630,1,4221
6632,1,13763
6635,1,26464
6636,1,13009
6638,1,28191
6639,1,11507
6640,1,2145
6641,1,22524
6642,1,22733
6643,1,28465
6644,1,14453
6645,1,1063
6646,1,22425
6647,1,2178
6648,1,23758
6650,1,18998
6651,1,13234
6652,1,6673
6653,1,2970
6654,1,21401
6655,1,28445
6656,1,12169
6657,1,11406
6658,1,6150
6659,1,26222
6660,1,14744
6661,1,15911
6662,1,11113
6663,1,2074
6664,1,18798
6665,1,24879
6666,1,24767
6667,1,9257
6668,1,12874
6669,1,9051
6670,1,3696
6671,1,2409
6673,1,15482
6674,1,10968
6675,1,7352
6676,1,21606
6677,1,2635
6678,1,16583
6679,1,2544
6680,1,26864
6681,1,14224
6682,1,1142
6683,1,14430
6684,1,17732
6685,1,3678
6686,1,13849
6687,1,2767
6688,1,4280
6689,1,16470
6690,1,22901
6691,1,12742
6692,1,3143
6693,1,10354
6694,1,13440
6695,1,18985
6697,1,14543
6698,1,19928
6699,1,17188
6700,1,21608
6701,1,11016
6702,1,14825
6703,1,10155
6704,1,26730
6705,1,23217
6706,1,20346
6707,1,558
6708,1,17738
6709,1,10950
6710,1,22523
6711,1,10808
6712,1,5602
6715,1,11288
6717,1,26606
6718,1,7879
6719,1,17727
6721,1,1978
6722,1,6804
6723,1,11311
6724,1,1080
6725,1,14889
6726,1,13287
6729,1,21180
6730,1,1524
6731,1,10563
6732,1,12275
6733,1,22230
6734,1,14603
6735,1,16982
6736,1,26246
6737,1,11989
6739,1,192
6740,1,22923
6742,1,20941
6743,1,4367
6744,1,8327
6746,1,12303
6747,1,23972
6748,1,17306
6749,1,8391
6750,1,1736
6751,1,15749
6752,1,10945
6753,1,12845
6754,1,7288
6755,1,21236
6756,1,10701
6757,1,14779
6758,1,1907
6759,1,28632
6760,1,9151
6761,1,8051
6762,1,19204
6763,1,8185
6764,1,21246
6765,1,19330
6766,1,4332
6767,1,1538
6768,1,26459
6769,1,23804
6770,1,1604
6772,1,410
6773,1,10969
6774,1,19342
6775,1,18958
6777,1,12157
6778,1,3371
6779,1,26919
6780,1,17111
6781,1,16818
6782,1,27051
6783,1,15744
6784,1,9261
6785,1,17337
6786,1,3645
6787,1,2005
6788,1,24133
6789,1,13814
6791,1,18255
6793,1,9958
6794,1,18270
6795,1,18482
6796,1,16781
6797,1,20907
6798,1,20398
6799,1,20552
6800,1,10594
6801,1,13671
6802,1,4202
6804,1,3355
6805,1,11642
6806,1,3633
6807,1,13742
6808,1,20946
6809,1,17183
6810,1,22388
6812,1,3816
6813,1,27784
6814,1,20193
6816,1,14845
6817,1,14936
6818,1,20782
6819,1,15869
6820,1,13135
6821,1,6788
6822,1,12702
6823,1,19385
6824,1,28216
6825,1,13235
6826,1,13388
6827,1,27676
6829,1,8332
6830,1,5485
6831,1,1031
6832,1,13432
6833,1,14107
6834,1,12880
6835,1,24791
6836,1,16153
6837,1,26521
6838,1,22032
6839,1,2329
6840,1,20610
6841,1,3393
6842,1,6958
6843,1,12081
6844,1,9858
6845,1,2063
6846,1,21955
6847,1,2420
6848,1,12455
6849,1,10232
6850,1,16127
6851,1,5659
6852,1,20015
6853,1,21808
6854,1,4333
6855,1,19728
6856,1,989
6857,1,3024
6858,1,27125
6859,1,2288
6861,1,19062
6862,1,27700
6863,1,24130
6864,1,28931
6865,1,19639
6866,1,1726
6867,1,6192
6868,1,26703
6869,1,8443
6870,1,1291
6872,1,19263
6874,1,11767
6875,1,12087
6876,1,22735
6877,1,23830
6878,1,6790
6879,1,11271
6881,1,9593
6882,1,15046
6883,1,21864
6884,1,3491
6885,1,23655
6886,1,1243
6887,1,6185
6889,1,13323
6890,1,9560
6893,1,22334
6894,1,23101
6895,1,13211
6896,1,17917
6897,1,13973
6898,1,2231
6899,1,18159
6900,1,1667
6901,1,11791
6902,1,20105
6904,1,15861
6905,1,20760
6907,1,15040
6908,1,1509
6909,1,900
6911,1,13889
6912,1,19738
6913,1,4970
6914,1,21710
6915,1,17632
6916,1,7984
6917,1,6595
6918,1,6691
6919,1,17119
6920,1,11895
6921,1,3674
6922,1,13945
6923,1,9387
6924,1,7656
6925,1,21775
6927,1,20223
6928,1,4024
6929,1,6090
6930,1,13882
6931,1,11466
6932,1,10593
6933,1,22088
6935,1,13369
6936,1,25677
6937,1,21765
6938,1,5673
6939,1,22443
6940,1,14876
6941,1,22173
6942,1,26382
6943,1,1201
6944,1,6182
6945,1,3311
6946,1,15407
6948,1,19345
6949,1,3292
6950,1,1455
6951,1,14325
6952,1,488
6953,1,7064
6954,1,6722
6955,1,9444
6956,1,3727
6957,1,29563
6958,1,3556
6959,1,14365
6960,1,9080
6961,1,4563
6962,1,24079
6963,1,26197
6964,1,550
6965,1,7730
6966,1,18957
6967,1,22055
6968,1,15921
6969,1,24981
6970,1,25513
6971,1,26428
6973,1,13739
6974,1,16475
6975,1,17202
6976,1,14387
6977,1,7293
6978,1,13230
6979,1,11511
6980,1,19221
6981,1,19739
6982,1,11195
6983,1,11893
6984,1,27274
6985,1,15048
6986,1,6266
6987,1,21132
6988,1,2859
6989,1,21791
6990,1,7550
6992,1,16501
6993,1,14956
6994,1,19359
6996,1,3120
6997,1,5973
6998,1,28226
7000,1,19944
7001,1,10437
7002,1,5772
7004,1,4290
7005,1,17709
7007,1,24496
7008,1,22675
7009,1,16684
7010,1,16416
7012,1,16717
7013,1,20306
7014,1,6064
7015,1,19413
7016,1,1388
7018,1,18922
7019,1,25954
7020,1,12484
7021,1,23782
7022,1,7276
7023,1,29449
7024,1,15783
7025,1,15728
7027,1,6216
7029,1,23061
7030,1,2323
7031,1,10932
7032,1,9432
7033,1,499
7034,1,27930
7035,1,2785
7036,1,17587
7037,1,14421
7038,1,24782
7040,1,14150
7041,1,7144
7042,1,12314
7043,1,24525
7044,1,11415
7045,1,25955
7047,1,5798
7049,1,1336
7050,1,28686
7051,1,17653
7052,1,25950
7053,1,541
7054,1,24335
7055,1,877
7056,1,7527
7057,1,25676
7058,1,13480
7059,1,25641
7060,1,18811
7061,1,22956
7062,1,2559
7063,1,7091
7064,1,14653
7065,1,7980
7066,1,9672
7067,1,13300
7068,1,5560
7069,1,10977
7070,1,193
7071,1,9112
7072,1,1430
7073,1,24343
7074,1,4222
7075,1,16974
7076,1,6536
7077,1,19341
7078,1,13944
7079,1,19822
7080,1,7253
7081,1,3495
7082,1,7704
7083,1,21705
7084,1,23441
7085,1,4920
7086,1,19943
7087,1,11690
7088,1,7408
7089,1,18114
7090,1,3034
7091,1,8390
7092,1,10367
7093,1,27329
7094,1,6881
7095,1,11359
7096,1,8095
7097,1,20178
7098,1,23421
7099,1,4185
7100,1,5046
7101,1,7460
7102,1,29172
7103,1,2843
7104,1,1620
7105,1,12939
7106,1,15219
7107,1,352
7108,1,10239
7109,1,18182
7110,1,167
7111,1,15419
7112,1,2890
7113,1,3604
7114,1,10832
7115,1,16202
7116,1,4492
7117,1,21390
7118,1,11138
7119,1,9846
7120,1,13787
7121,1,25949
7122,1,21557
7123,1,12126
7124,1,14724
7125,1,16015
7126,1,15978
7127,1,15331
7128,1,15310
7129,1,11802
7130,1,25398
7131,1,4870
7132,1,28626
7133,1,9092
7134,1,7605
7135,1,3368
7136,1,10955
7137,1,11540
7138,1,936
7139,1,20192
7141,1,3516
7142,1,1672
7144,1,28817
7145,1,12417
7146,1,12558
7147,1,6568
7149,1,4285
7150,1,20394
7151,1,11380
7152,1,14319
7154,1,8371
7155,1,17865
7156,1,8672
7157,1,19091
7158,1,21362
7159,1,1413
7160,1,15554
7161,1,9221
7162,1,7286
7163,1,25640
7164,1,3252
7165,1,11706
7166,1,13716
7167,1,20977
7168,1,17046
7172,1,19211
7173,1,2276
7174,1,767
7175,1,28787
7176,1,2424
7177,1,20945
7178,1,28410
7179,1,18374
7180,1,10411
7181,1,1350
7182,1,6886
7183,1,29959
7184,1,3316
7185,1,6601
7186,1,481
7187,1,19780
7189,1,27079
7190,1,15678
7192,1,10494
7193,1,208
7194,1,19442
7196,1,13407
7198,1,15759
7199,1,16222
7200,1,20910
7201,1,10979
7202,1,7515
7203,1,7140
7204,1,11303
7206,1,545
7207,1,26047
7208,1,2777
7209,1,14784
7210,1,3917
7211,1,7881
7212,1,8688
7213,1,5142
7214,1,23262
7215,1,5012
7216,1,903
7217,1,20533
7218,1,16363
7219,1,8360
7220,1,26562
7222,1,12377
7223,1,24096
7224,1,9633
7225,1,11295
7226,1,18491
7227,1,23284
7228,1,8843
7229,1,7911
7230,1,9170
7231,1,14486
7232,1,8455
7233,1,22917
7234,1,20499
7235,1,9930
7236,1,19707
7237,1,23765
7238,1,4190
7239,1,19634
7240,1,12591
7241,1,4900
7242,1,17107
7243,1,20462
7244,1,18973
7246,1,8884
7247,1,3628
7248,1,13801
7249,1,9236
7250,1,28667
7251,1,1882
7252,1,22299
7253,1,2991
7254,1,649
7255,1,1702
7256,1,21941
7257,1,9788
7258,1,6524
7259,1,6740
7261,1,3646
7262,1,18934
7263,1,2949
7264,1,11909
7265,1,20615
7266,1,9641
7267,1,2783
7268,1,7820
7269,1,18739
7270,1,19283
7271,1,16621
7272,1,7324
7273,1,23884
7274,1,22003
7275,1,8826
7276,1,7691
7278,1,24265
7279,1,23126
7280,1,1490
7281,1,16609
7282,1,26497
7283,1,12297
7284,1,5601
7285,1,24418
7286,1,11550
7287,1,15205
7288,1,7323
7289,1,7671
7290,1,19198
7291,1,11279
7292,1,19090
7293,1,14581
7294,1,18333
7295,1,24050
7296,1,6451
7297,1,3509
7298,1,6075
7299,1,20231
7300,1,6818
7301,1,6223
7302,1,22517
7303,1,16316
7304,1,20026
7305,1,3636
7306,1,13449
7307,1,25768
7308,1,28149
7309,1,16309
7310,1,13875
7311,1,7993
7312,1,11743
7313,1,16678
7314,1,26460
7315,1,2925
7316,1,1427
7317,1,7166
7318,1,2620
7319,1,6687
7320,1,13995
7321,1,8663
7322,1,18856
7323,1,22788
7325,1,3994
7326,1,7764
7328,1,2219
7329,1,15029
7330,1,15972
7331,1,19278
7333,1,13014
7334,1,15802
7335,1,6094
7336,1,4844
7337,1,14916
7338,1,24144
7339,1,20318
7340,1,25467
7341,1,17396
7342,1,18679
7343,1,4153
7344,1,16318
7345,1,23575
7347,1,27986
7348,1,18423
7349,1,27809
7350,1,11420
7352,1,17970
7353,1,15589
7354,1,13195
7355,1,5204
7356,1,9901
7357,1,22148
7358,1,11313
7360,1,10511
7361,1,29407
7362,1,14545
7363,1,24168
7365,1,28240
7366,1,5262
7367,1,5129
7368,1,24316
7370,1,26592
7371,1,18620
7372,1,4262
7373,1,1619
7374,1,9771
7375,1,4350
7376,1,23510
7378,1,8183
7379,1,26208
7380,1,15478
7381,1,5076
7382,1,4055
7383,1,8358
7384,1,15317
7385,1,3274
7386,1,25337
7387,1,6662
7388,1,398
7389,1,18269
7390,1,2134
7391,1,26387
7392,1,6560
7393,1,19617
7394,1,14878
7395,1,20950
7396,1,4508
7397,1,1866
7398,1,11719
7399,1,10936
7400,1,11724
7401,1,27792
7402,1,16032
7403,1,17504
7404,1,14197
7405,1,25383
7406,1,15472
7407,1,18865
7408,1,4719
7409,1,11433
7410,1,12379
7411,1,7185
7412,1,10013
7413,1,6078
7414,1,23956
7415,1,26312
7416,1,23155
7417,1,24839
7418,1,27077
7419,1,9351
7421,1,4522
7422,1,12894
7423,1,12635
7424,1,25126
7425,1,10453
7426,1,15233
7427,1,27882
7428,1,12423
7429,1,3939
7430,1,14084
7431,1,17491
7432,1,740
7433,1,1690
7434,1,20861
7436,1,16760
7437,1,21137
7439,1,24254
7440,1,2810
7441,1,11174
7442,1,23381
7443,1,10220
7444,1,19172
7445,1,28422
7446,1,24726
7447,1,11950
7448,1,404
7449,1,20317
7451,1,20947
7452,1,27657
7453,1,23673
7454,1,18049
7455,1,23659
7456,1,27029
7457,1,25277
7458,1,5587
7459,1,4637
7460,1,4365
7461,1,11520
7462,1,24208
7463,1,22256
7464,1,18655
7465,1,11928
7466,1,18341
7467,1,18619
7468,1,28079
7469,1,6134
7470,1,16954
7471,1,1041
7472,1,9146
7473,1,19545
7474,1,3864
7475,1,1273
7476,1,14094
7477,1,5034
7478,1,7359
7479,1,4787
7480,1,14537
7481,1,14463
7482,1,9680
7483,1,22178
7484,1,11135
7486,1,26092
7487,1,2514
7488,1,2644
7489,1,21189
7490,1,25253
7491,1,9192
7492,1,11263
7493,1,16118
7494,1,2411
7495,1,2283
7496,1,18539
7497,1,284
7498,1,24311
7499,1,24815
7500,1,1358
7501,1,24961
7502,1,14250
7503,1,26470
7505,1,12335
7506,1,5428
7507,1,11241
7508,1,2842
7509,1,16973
7510,1,29238
7511,1,21034
7512,1,10948
7513,1,21586
7514,1,26910
7515,1,8041
7516,1,4440
7517,1,13811
7518,1,8219
7519,1,13256
7520,1,6141
7521,1,5387
7522,1,20315
7523,1,6238
7524,1,23244
7525,1,13545
7526,1,20305
7527,1,17153
7528,1,11275
7529,1,22589
7530,1,9732
7531,1,173
7533,1,3688
7534,1,15582
7535,1,11289
7536,1,8171
7537,1,26503
7538,1,9430
7539,1,4603
7540,1,20307
7541,1,14960
7542,1,14700
7543,1,15992
7544,1,9326
7545,1,2975
7546,1,20453
7547,1,26129
7548,1,17514
7549,1,3269
7550,1,13975
7552,1,13339
7553,1,25220
7554,1,27833
7556,1,17096
7557,1,29186
7558,1,8784
7559,1,12711
7560,1,9294
7561,1,4998
7562,1,4619
7563,1,10097
7564,1,28170
7566,1,17959
7567,1,25239
7568,1,26796
7569,1,16237
7570,1,9492
7571,1,25110
7572,1,20200
7573,1,18060
7574,1,1539
7575,1,8976
7576,1,18687
7577,1,22736
7578,1,15942
7579,1,7839
7580,1,24550
7582,1,5608
7583,1,23335
7585,1,10056
7586,1,388
7587,1,27677
7588,1,20951
7589,1,68
7590,1,16460
7591,1,21440
7592,1,21237
7594,1,14134
7595,1,6066
7596,1,19473
7597,1,2438
7598,1,21701
7599,1,13101
7600,1,10376
7601,1,21579
7603,1,5156
7606,1,4152
7607,1,9010
7608,1,1587
7609,1,28017
7610,1,20092
7611,1,3030
7613,1,11929
7614,1,25752
7615,1,17800
7616,1,17525
7617,1,13646
7618,1,10388
7619,1,18833
7620,1,18327
7622,1,18445
7623,1,27455
7624,1,12021
7625,1,1868
7626,1,9746
7627,1,25368
7628,1,21577
7629,1,9558
7630,1,10219
7631,1,12139
7632,1,14976
7633,1,1815
7634,1,23023
7636,1,12877
7637,1,2931
7638,1,1021
7639,1,7433
7641,1,13499
7642,1,27213
7644,1,24648
7645,1,17448
7647,1,19900
7648,1,5578
7649,1,22975
7651,1,7453
7652,1,15799
7653,1,19308
7654,1,16191
7655,1,26545
7656,1,21954
7657,1,19270
7658,1,24940
7659,1,18872
7660,1,25316
7661,1,17731
7663,1,9909
7664,1,29474
7665,1,18243
7666,1,25265
7667,1,13396
7668,1,21325
7670,1,13306
7671,1,16126
7672,1,21426
7674,1,19294
7675,1,22247
7676,1,11902
7677,1,2234
7678,1,5407
7679,1,7894
7680,1,20114
7681,1,22895
7682,1,732
7683,1,2917
7684,1,6263
7685,1,8115
7687,1,8137
7688,1,12579
7689,1,14696
7690,1,395
7691,1,4374
7692,1,23195
7693,1,5858
7694,1,8430
7695,1,440
7696,1,22671
7697,1,9477
7698,1,21482
7699,1,6051
7700,1,16806
7701,1,4118
7702,1,3140
7703,1,15893
7704,1,16878
7705,1,12041
7706,1,10691
7707,1,22938
7709,1,12071
7710,1,10561
7711,1,17616
7712,1,11997
7713,1,24485
7714,1,8600
7716,1,9529
7717,1,10303
7718,1,12718
7719,1,24369
7720,1,6458
7721,1,2933
7722,1,23442
7723,1,5148
7724,1,13275
7725,1,3138
7726,1,16468
7727,1,20711
7728,1,22545
7729,1,18692
7730,1,19875
7731,1,12177
7732,1,13350
7733,1,4811
7734,1,25133
7735,1,5695
7736,1,9397
7737,1,22211
7738,1,25041
7739,1,530
7740,1,6791
7741,1,27478
7742,1,26376
7743,1,3996
7744,1,1
7745,1,25836
7746,1,13730
7747,1,21885
7748,1,17477
7749,1,8445
7750,1,15892
7752,1,7668
7754,1,27427
7755,1,11641
7756,1,22907
7757,1,1188
7759,1,13242
7760,1,1727
7761,1,1120
7762,1,2944
7763,1,13398
7764,1,21358
7765,1,13248
7766,1,10648
7767,1,23150
7769,1,23434
7771,1,14528
7772,1,7322
7773,1,23836
7774,1,9745
7775,1,9284
7777,1,3578
7778,1,23609
7779,1,4076
7780,1,5124
7781,1,215
7782,1,3305
7783,1,5517
7784,1,2100
7785,1,79
7786,1,2714
7787,1,27379
7788,1,1691
7789,1,26648
7790,1,11453
7791,1,3706
7792,1,17328
7793,1,12226
7794,1,11042
7796,1,16810
7797,1,18079
7798,1,19152
7799,1,19997
7801,1,25471
7802,1,17847
7803,1,3539
7804,1,10008
7805,1,11911
7806,1,22159
7807,1,10858
7808,1,16918
7809,1,383
7810,1,5656
7811,1,26912
7812,1,17875
7813,1,18012
7814,1,4545
7815,1,5439
7816,1,5706
7817,1,1311
7818,1,14572
7819,1,15559
7820,1,10145
7822,1,3852
7823,1,29082
7824,1,17258
7825,1,16352
7826,1,2926
7827,1,11480
7828,1,15521
7829,1,2007
7830,1,18653
7831,1,25391
7832,1,21437
7833,1,15218
7834,1,25794
7835,1,12420
7836,1,11387
7837,1,5008
7838,1,7869
7839,1,24652
7841,1,869
7842,1,26602
7843,1,13013
7844,1,23560
7845,1,9277
7846,1,16564
7847,1,18594
7849,1,4177
7850,1,12515
7851,1,8789
7853,1,13818
7854,1,14607
7855,1,8802
7856,1,11481
7857,1,15681
7858,1,13437
7859,1,4048
7861,1,28344
7862,1,16358
7863,1,4143
7864,1,28558
7865,1,29175
7866,1,10408
7867,1,20972
7869,1,21961
7870,1,24248
7871,1,16989
7872,1,26771
7873,1,8626
7874,1,9674
7876,1,22904
7877,1,15607
7878,1,4105
7879,1,13335
7880,1,2018
7881,1,17911
7882,1,9000
7884,1,4560
7885,1,1117
7886,1,5444
7888,1,28166
7889,1,7938
7890,1,4957
7891,1,20889
7892,1,8082
7894,1,23854
7897,1,13872
7898,1,20106
7899,1,13436
7901,1,23035
7902,1,10193
7903,1,14028
7904,1,26619
7905,1,25470
7906,1,21384
7907,1,16690
7908,1,9282
7909,1,6467
7910,1,1381
7911,1,26745
7912,1,8793
7913,1,19334
7914,1,4243
7915,1,22998
7916,1,3125
7917,1,4655
7918,1,9285
7919,1,26898
7920,1,13043
7921,1,4534
7922,1,7398
7923,1,10551
7924,1,13208
7925,1,5568
7926,1,3875
7928,1,21683
7929,1,14652
7930,1,7272
7931,1,16343
7932,1,28538
7933,1,5151
7934,1,19261
7935,1,25566
7936,1,16426
7937,1,19096
7938,1,17856
7939,1,19722
7940,1,67
7941,1,15708
7942,1,24954
7943,1,16422
7944,1,10854
7945,1,982
7946,1,26078
7947,1,25331
7948,1,10668
7949,1,5784
7950,1,18638
7951,1,8294
7952,1,7877
7953,1,6643
7954,1,16765
7955,1,15610
7957,1,9309
7958,1,2600
7959,1,16203
7962,1,16461
7963,1,20958
7964,1,20569
7965,1,2057
7966,1,22169
7967,1,22195
7969,1,13297
7970,1,6341
7971,1,12829
7972,1,24235
7973,1,21677
7974,1,23444
7976,1,26660
7977,1,5312
7978,1,9190
7979,1,17941
7981,1,6834
7982,1,27203
7983,1,1988
7986,1,992
7987,1,15110
7988,1,15053
7989,1,5003
7990,1,18392
7991,1,7003
7992,1,7157
7993,1,15415
7995,1,7369
7996,1,9589
7997,1,28765
7998,1,1717
7999,1,23500
8000,1,14289
8001,1,14533
8002,1,26445
8003,1,7846
8004,1,9153
8005,1,12299
8006,1,848
8007,1,2871
8008,1,2872
8009,1,21320
8010,1,19536
8011,1,17043
8012,1,8322
8015,1,27165
8016,1,17376
8017,1,14112
8018,1,2083
8019,1,23414
8020,1,21814
8021,1,18522
8023,1,20964
8024,1,21545
8025,1,635
8026,1,15512
8028,1,10541
8029,1,6980
8030,1,11171
8031,1,16956
8032,1,4774
8033,1,5224
8034,1,22441
8035,1,21373
8036,1,4856
8037,1,25286
8038,1,27314
8039,1,22982
8040,1,23689
8041,1,20244
8043,1,11191
8044,1,13732
8045,1,1913
8046,1,15043
8047,1,10727
8048,1,21949
8049,1,1297
8050,1,5651
8051,1,855
8052,1,23840
8053,1,18316
8054,1,5756
8055,1,5719
8056,1,17353
8057,1,10641
8058,1,15011
8059,1,28949
8060,1,8210
8061,1,23087
8064,1,4616
8065,1,2655
8066,1,1996
8067,1,24727
8068,1,638
8069,1,7205
8070,1,5251
8071,1,27841
8072,1,17412
8073,1,1124
8074,1,17418
8075,1,5056
8076,1,12507
8077,1,23824
8078,1,4671
8079,1,13637
8080,1,7197
8081,1,2916
8082,1,8015
8083,1,20124
8084,1,27463
8085,1,16269
8086,1,14373
8087,1,20154
8088,1,5534
8089,1,10722
8090,1,90
8091,1,17193
8094,1,12631
8095,1,8427
8096,1,12356
8097,1,19444
8098,1,16912
8099,1,6010
8100,1,17147
8101,1,17447
8102,1,17208
8103,1,8657
8104,1,552
8105,1,23428
8106,1,7225
8107,1,5763
8108,1,18695
8109,1,3987
8110,1,9024
8111,1,2695
8112,1,23951
8113,1,24057
8114,1,161
8115,1,26960
8116,1,18197
8117,1,28648
8118,1,27420
8119,1,26632
8120,1,28460
8122,1,15408
8123,1,8415
8125,1,22450
8126,1,3419
8127,1,25746
8128,1,25956
8129,1,15701
8130,1,9140
8131,1,17524
8132,1,18955
8133,1,3590
8134,1,28123
8136,1,22167
8137,1,21631
8138,1,6877
8139,1,3660
8140,1,100
8141,1,8308
8142,1,26642
8143,1,10752
8144,1,24263
8145,1,21113
8146,1,6499
8147,1,26373
8148,1,15863
8149,1,18732
8150,1,10506
8151,1,6106
8152,1,5279
8153,1,82
8155,1,13469
8158,1,17405
8159,1,7794
8160,1,26075
8161,1,25522
8162,1,3508
8163,1,22816
8164,1,22372
8165,1,9227
8166,1,19570
8167,1,15418
8168,1,18029
8169,1,1929
8170,1,24008
8171,1,66
8172,1,8715
8173,1,22913
8174,1,2856
8175,1,25262
8176,1,27181
8177,1,926
8178,1,2522
8179,1,5324
8180,1,10274
8181,1,5473
8182,1,12582
8183,1,20387
8184,1,17756
8185,1,16321
8186,1,24378
8187,1,19974
8188,1,3521
8190,1,1730
8191,1,23382
8192,1,17932
8193,1,9782
8194,1,21951
8195,1,20021
8197,1,22891
8198,1,25158
8199,1,26531
8200,1,22260
8201,1,8497
8202,1,14605
8203,1,7957
8204,1,2311
8205,1,22527
8206,1,22886
8207,1,22741
8208,1,25510
8209,1,12950
8210,1,11975
8211,1,27393
8212,1,16864
8213,1,5397
8214,1,5571
8216,1,5499
8217,1,18738
8218,1,21945
8219,1,18535
8220,1,1263
8221,1,28326
8222,1,2806
8223,1,5009
8224,1,23430
8225,1,29182
8226,1,22574
8227,1,9388
8228,1,21124
8229,1,15351
8230,1,14036
8232,1,29480
8233,1,23747
8234,1,29507
8235,1,1245
8236,1,10693
8237,1,4113
8238,1,19489
8239,1,19535
8240,1,26390
8241,1,21920
8242,1,7698
8243,1,27521
8244,1,26255
8245,1,16860
8246,1,9218
8247,1,965
8248,1,8885
8249,1,10840
8250,1,18764
8251,1,212
8252,1,21946
8253,1,6616
8254,1,5924
8255,1,23579
8256,1,11427
8257,1,18896
8258,1,17884
8259,1,10085
8260,1,8867
8261,1,24183
8262,1,8404
8263,1,20828
8264,1,14290
8265,1,5225
8266,1,4585
8267,1,8150
8269,1,24901
8270,1,14505
8271,1,1771
8272,1,8296
8273,1,25020
8274,1,19214
8275,1,9536
8276,1,21128
8277,1,7492
8278,1,7807
8280,1,11107
8281,1,11169
8282,1,23462
8283,1,9747
8284,1,29444
8285,1,1906
8286,1,14490
8287,1,3427
8288,1,24713
8289,1,17733
8290,1,19141
8291,1,17115
8292,1,9402
8293,1,6053
8295,1,23400
8296,1,27536
8297,1,10358
8298,1,19255
8299,1,14017
8300,1,3928
8301,1,13988
8302,1,25599
8303,1,17032
8304,1,9682
8305,1,26861
8306,1,12700
8307,1,18298
8308,1,17813
8309,1,6591
8310,1,13482
8311,1,23161
8312,1,9971
8313,1,21997
8314,1,21083
8315,1,1512
8316,1,15414
8317,1,15258
8318,1,1194
8320,1,5782
8321,1,20616
8322,1,16466
8323,1,23767
8324,1,5126
8325,1,7493
8326,1,10341
8327,1,13118
8328,1,12948
8329,1,15656
8330,1,3506
8331,1,15170
8332,1,5369
8333,1,25591
8335,1,25980
8336,1,24828
8337,1,28075
8338,1,21767
8339,1,11974
8340,1,7604
8342,1,8744
8343,1,11316
8344,1,20299
8345,1,3092
8346,1,3445
8347,1,25508
8348,1,2602
8349,1,25107
8350,1,10643
8351,1,28853
8352,1,14831
8353,1,18276
8354,1,6756
8355,1,14306
8356,1,5353
8357,1,5187
8358,1,24207
8359,1,19297
8360,1,23963
8361,1,25652
8363,1,358
8364,1,19264
8365,1,2994
8366,1,17934
8367,1,5255
8368,1,25130
8369,1,26906
8370,1,6222
8371,1,10910
8372,1,13418
8373,1,6819
8374,1,1920
8375,1,26044
8376,1,6208
8377,1,18506
8378,1,6334
8379,1,3937
8380,1,7639
8381,1,5807
8382,1,15375
8384,1,21120
8385,1,2330
8386,1,22737
8388,1,4437
8390,1,8738
8391,1,10242
